PUBLICATION,EXTRACT_DATE,TYPE,SUB_ICB_LOCATION_CODE,ONS_SUB_ICB_LOCATION_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS,Latitude,Longitude
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84059,OX16 9DB,ALL,ALL,12268,52.051228,-1.3364937
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84060,OX4 1JS,ALL,ALL,5760,51.748268,-1.2413395
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84062,OX16 3WT,ALL,ALL,8395,52.067076,-1.3201828
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84063,OX4 1XD,ALL,ALL,11382,51.747248,-1.2325063
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84065,OX15 5RQ,ALL,ALL,3117,52.037596,-1.4792149
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84066,OX1 1UL,ALL,ALL,446,51.747478,-1.2585175
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84071,RG8 0PR,ALL,ALL,10565,51.534317,-1.0769961
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84072,OX28 6JQ,ALL,ALL,12208,51.78645,-1.4867787
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84075,OX18 1JA,ALL,ALL,11732,51.76504,-1.5867158
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84078,OX2 6NW,ALL,ALL,10068,51.76021,-1.2657419
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84079,OX14 1XR,ALL,ALL,9422,51.688194,-1.2751384
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84080,OX1 3EF,ALL,ALL,5835,51.753254,-1.2576407
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84082,OX5 1AP,ALL,ALL,13001,51.821558,-1.2892362
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84605,OX1 3EF,ALL,ALL,6158,51.753254,-1.2576407
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84610,OX7 3PQ,ALL,ALL,5550,51.874245,-1.4821635
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84613,OX26 6XX,ALL,ALL,21477,51.891318,-1.1383338
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84618,OX28 3FS,ALL,ALL,8063,51.782121,-1.4736365
GP_PRAC_PAT_LIST,01-Jul-23,GP,10Q,E38000136,K84624,OX11 7GD,ALL,ALL,10996,51.614995,-1.2409487
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82028,PO5 3ND,ALL,ALL,27161,50.785358,-1.0924708
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82055,PO5 2PW,ALL,ALL,11633,50.783203,-1.0779302
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82060,PO5 1AT,ALL,ALL,12920,50.79647,-1.0804929
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82073,PO3 5AF,ALL,ALL,9393,50.812615,-1.0650736
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82085,PO1 4JT,ALL,ALL,37305,50.804896,-1.0782272
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82102,PO6 1PA,ALL,ALL,23360,50.846413,-1.0465861
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82114,PO6 3AW,ALL,ALL,170,50.843992,-1.0686368
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82149,PO2 8HP,ALL,ALL,16629,50.81577,-1.0819026
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82155,PO2 8AL,ALL,ALL,62941,50.812858,-1.0809519
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82194,PO3 6BH,ALL,ALL,13520,50.806527,-1.0628533
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,J82199,PO1 1EA,ALL,ALL,19064,50.801805,-1.0888459
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,Y00572,PO1 2GJ,ALL,ALL,1,50.797783,-1.0919749
GP_PRAC_PAT_LIST,01-Jul-23,GP,10R,E38000137,Y02526,PO15 7FJ,ALL,ALL,94,50.879244,-1.2386188
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81002,BH22 9HB,ALL,ALL,8811,50.801788,-1.8944994
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81003,BH9 1BP,ALL,ALL,9357,50.739605,-1.8763574
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81006,BH15 4JQ,ALL,ALL,33899,50.720875,-2.0105439
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81009,DT5 2BJ,ALL,ALL,12371,50.543983,-2.4373343
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81010,BH19 1HB,ALL,ALL,10729,50.609961,-1.9600227
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81011,BH20 4PG,ALL,ALL,8135,50.687004,-2.1167043
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81012,BH14 0DJ,ALL,ALL,57987,50.728442,-1.9423682
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81013,BH17 8UE,ALL,ALL,12283,50.741391,-1.9648152
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81014,BH4 9HJ,ALL,ALL,20133,50.723542,-1.9034439
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81016,DT1 2EW,ALL,ALL,8358,50.707347,-2.4446596
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81017,DT9 6LG,ALL,ALL,4533,50.893982,-2.5775301
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81018,BH6 5AJ,ALL,ALL,11749,50.728157,-1.814841
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81019,DT11 7BH,ALL,ALL,23435,50.859001,-2.1652841
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81020,BH20 7HB,ALL,ALL,3834,50.75252,-2.2197958
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81021,BH5 1LX,ALL,ALL,25886,50.723834,-1.8344508
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81022,BH22 0HX,ALL,ALL,5626,50.82619,-1.8896883
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81025,BH20 6DR,ALL,ALL,5888,50.679048,-2.225354
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81027,DT4 7BY,ALL,ALL,19675,50.616587,-2.4526794
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81028,BH23 5ET,ALL,ALL,14672,50.741232,-1.7018378
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81029,DT9 3DG,ALL,ALL,5664,50.948221,-2.508607
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81030,BH31 7PY,ALL,ALL,8076,50.881952,-1.8805306
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81033,BH10 4BX,ALL,ALL,25572,50.748888,-1.9089341
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81034,BH21 1AP,ALL,ALL,15463,50.79813,-1.9827366
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81035,DT11 0AT,ALL,ALL,4771,50.819088,-2.2725615
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81036,BH12 3HF,ALL,ALL,9349,50.739667,-1.9471303
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81039,BH9 2XF,ALL,ALL,9525,50.756212,-1.8744708
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81041,BH18 8EE,ALL,ALL,20188,50.761018,-1.9935253
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81042,BH12 5BF,ALL,ALL,8910,50.741198,-1.8963075
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81045,BH10 5EY,ALL,ALL,10424,50.767434,-1.9014254
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81046,BH18 8EE,ALL,ALL,12655,50.761018,-1.9935253
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81047,BH9 3LQ,ALL,ALL,12400,50.760837,-1.861202
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81049,BH6 3DB,ALL,ALL,9849,50.722847,-1.8065462
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81051,DT4 9BE,ALL,ALL,14411,50.594618,-2.4750311
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81052,BH15 1AE,ALL,ALL,6625,50.718734,-1.9849326
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81053,DT2 7JG,ALL,ALL,4174,50.809269,-2.474339
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81056,BH23 3AF,ALL,ALL,17731,50.736437,-1.7594579
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81057,BH23 3AF,ALL,ALL,6126,50.736437,-1.7594579
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81058,BH21 5QE,ALL,ALL,12305,50.919771,-1.9191863
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81059,BH6 5BF,ALL,ALL,9600,50.728156,-1.8142601
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81061,BH22 9HB,ALL,ALL,7699,50.801788,-1.8944994
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81062,BH8 9EW,ALL,ALL,11682,50.741727,-1.8607624
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81064,BH15 2PG,ALL,ALL,4789,50.719578,-1.976348
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81066,BH23 1PA,ALL,ALL,10602,50.73605,-1.7821894
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81067,BH7 7BU,ALL,ALL,6103,50.741647,-1.8334386
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81068,DT1 1QR,ALL,ALL,6995,50.710824,-2.4382625
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81070,BH3 7AT,ALL,ALL,10034,50.739024,-1.8801002
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81072,BH1 3EG,ALL,ALL,14979,50.720939,-1.8625946
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81073,DT4 7DW,ALL,ALL,16878,50.614038,-2.4560047
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81074,DT8 3EQ,ALL,ALL,5101,50.80961,-2.7375503
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81075,DT4 9QX,ALL,ALL,6749,50.602187,-2.4648487
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81076,DT6 5BN,ALL,ALL,24527,50.734226,-2.767979
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81077,BH21 1NL,ALL,ALL,7277,50.805288,-1.9892053
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81078,DT9 4DL,ALL,ALL,12907,50.95327,-2.5137019
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81081,SP8 4XS,ALL,ALL,13273,51.035998,-2.2702678
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81082,DT1 2FD,ALL,ALL,7717,50.713475,-2.457465
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81086,BH14 0HU,ALL,ALL,7626,50.723656,-1.9584675
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81087,BH17 7XW,ALL,ALL,10026,50.740218,-1.9984599
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81609,DT3 4NS,ALL,ALL,2990,50.669097,-2.5676051
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81612,BH20 5HH,ALL,ALL,3055,50.635888,-2.0594219
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81613,DT4 7LE,ALL,ALL,6665,50.625193,-2.4575122
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81616,DT2 8FY,ALL,ALL,4268,50.746344,-2.3419438
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81620,DT10 1QU,ALL,ALL,26621,50.928179,-2.3038481
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81621,BH22 8AZ,ALL,ALL,8097,50.807989,-1.8722461
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81625,BH9 1PB,ALL,ALL,10695,50.746924,-1.8761397
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81626,DT1 1LD,ALL,ALL,5073,50.713023,-2.4274478
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81631,BH20 7BQ,ALL,ALL,2151,50.707465,-2.0941952
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81633,BH8 9NX,ALL,ALL,6493,50.750211,-1.842551
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81634,BH1 4HA,ALL,ALL,13602,50.727068,-1.8451361
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81637,DT1 2FD,ALL,ALL,6594,50.713475,-2.457465
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81644,BH21 1PL,ALL,ALL,3280,50.802545,-1.9870631
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81646,BH23 2FQ,ALL,ALL,6120,50.74451,-1.7908666
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81647,DT7 3LS,ALL,ALL,9000,50.729862,-2.9467626
GP_PRAC_PAT_LIST,01-Jul-23,GP,11J,E38000045,J81648,BH15 2PG,ALL,ALL,5047,50.719578,-1.976348
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84003,GL50 3EQ,ALL,ALL,11241,51.901639,-2.0893682
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84004,GL54 5GZ,ALL,ALL,7962,51.960557,-1.9634685
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84005,GL6 9JF,ALL,ALL,7778,51.705941,-2.187879
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84006,GL19 3RB,ALL,ALL,6657,51.959103,-2.2989566
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84007,GL5 3BE,ALL,ALL,12129,51.745726,-2.2193736
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84008,GL50 4DP,ALL,ALL,11377,51.906706,-2.0814998
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84009,GL4 4BL,ALL,ALL,18919,51.841517,-2.2043084
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84010,GL7 1US,ALL,ALL,11669,51.713866,-1.9742466
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84011,GL15 5NQ,ALL,ALL,8058,51.727904,-2.5298667
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84012,GL7 1XG,ALL,ALL,24576,51.709776,-1.9768974
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84014,GL3 3HB,ALL,ALL,8943,51.857161,-2.1936636
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84015,GL52 6HS,ALL,ALL,11126,51.889028,-2.053933
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84016,GL6 8DE,ALL,ALL,6825,51.729716,-2.1623353
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84018,GL7 1EH,ALL,ALL,12752,51.713423,-1.9640862
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84021,GL15 4RS,ALL,ALL,8592,51.760447,-2.5249882
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84022,GL50 3ED,ALL,ALL,8187,51.900248,-2.0848163
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84023,GL20 5GJ,ALL,ALL,13170,51.99272,-2.1542275
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84024,GL17 9JE,ALL,ALL,3620,51.851797,-2.5168028
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84025,GL6 6RD,ALL,ALL,4764,51.790968,-2.1941915
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84026,GL1 3PX,ALL,ALL,30791,51.865969,-2.2257969
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84027,GL12 7LS,ALL,ALL,17818,51.638957,-2.3486778
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84028,GL14 2NX,ALL,ALL,8373,51.819761,-2.5087323
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84029,GL15 4ED,ALL,ALL,3200,51.759251,-2.4765244
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84030,GL52 3EY,ALL,ALL,11709,51.910614,-2.055936
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84031,GL54 1AX,ALL,ALL,5714,51.927448,-1.7156454
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84033,GL50 4DP,ALL,ALL,19795,51.906706,-2.0814998
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84034,GL1 5JJ,ALL,ALL,12357,51.853393,-2.2425901
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84036,GL52 7YU,ALL,ALL,11057,51.954266,-2.0705128
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84037,GL18 1BA,ALL,ALL,11902,51.931609,-2.4068794
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84038,GL54 2AZ,ALL,ALL,11507,51.886326,-1.7567903
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84039,GL5 4BH,ALL,ALL,8907,51.747307,-2.2202358
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84040,GL53 0LA,ALL,ALL,13345,51.883902,-2.0862238
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84041,GL50 3BP,ALL,ALL,13057,51.899394,-2.0852507
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84043,GL55 6AU,ALL,ALL,5178,52.051501,-1.7826843
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84045,GL17 0AU,ALL,ALL,7036,51.865935,-2.4883694
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84046,GL14 2NX,ALL,ALL,6541,51.819761,-2.5087323
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84047,GL3 2JH,ALL,ALL,14662,51.882388,-2.171675
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84048,GL52 8RP,ALL,ALL,10689,51.946679,-2.068173
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84049,GL50 4DP,ALL,ALL,7156,51.906706,-2.0814998
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84050,GL2 2FY,ALL,ALL,38991,51.81948,-2.2669985
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84051,GL12 7BD,ALL,ALL,9493,51.636065,-2.3538429
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84052,GL1 2TZ,ALL,ALL,8712,51.866195,-2.2515906
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84053,GL7 4BQ,ALL,ALL,7783,51.707763,-1.7740002
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84054,GL20 5GJ,ALL,ALL,13747,51.99272,-2.1542275
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84058,GL50 4DP,ALL,ALL,9189,51.906706,-2.0814998
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84059,GL52 3EY,ALL,ALL,8135,51.910614,-2.055936
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84060,GL11 5SY,ALL,ALL,10931,51.683538,-2.3061335
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84063,GL7 7EY,ALL,ALL,4759,51.784096,-1.9784256
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84065,GL6 0DQ,ALL,ALL,9390,51.693792,-2.224967
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84067,GL2 0AJ,ALL,ALL,9866,51.875884,-2.2120178
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84068,GL56 0DS,ALL,ALL,5376,51.984057,-1.705648
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84069,GL16 8RH,ALL,ALL,7239,51.79111,-2.6150924
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84070,GL10 2NG,ALL,ALL,6846,51.746885,-2.2828506
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84071,GL16 8HJ,ALL,ALL,6110,51.790067,-2.616876
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84072,GL56 0DS,ALL,ALL,5091,51.984057,-1.705648
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84073,GL11 4JN,ALL,ALL,4567,51.680012,-2.3573964
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84075,GL11 4JN,ALL,ALL,5053,51.680012,-2.3573964
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84077,GL5 3BS,ALL,ALL,14481,51.74562,-2.2185764
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84080,GL10 2AA,ALL,ALL,4770,51.744168,-2.2836158
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84081,GL1 3EN,ALL,ALL,4531,51.868028,-2.2390235
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84084,GL3 4PE,ALL,ALL,10898,51.844575,-2.1566956
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84085,GL15 5PF,ALL,ALL,3873,51.72545,-2.5257263
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84606,GL2 0LS,ALL,ALL,11758,51.870388,-2.2231175
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84613,GL10 2NG,ALL,ALL,3245,51.746885,-2.2828506
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84615,GL14 1PF,ALL,ALL,3165,51.82161,-2.4054228
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84616,GL52 3EY,ALL,ALL,5510,51.910614,-2.055936
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,L84617,GL2 4NF,ALL,ALL,6577,51.829938,-2.2739388
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,Y00054,GL1 1LY,ALL,ALL,114,51.860419,-2.2446899
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,Y02519,GL1 2TZ,ALL,ALL,9710,51.866195,-2.2515906
GP_PRAC_PAT_LIST,01-Jul-23,GP,11M,E38000062,Y05212,GL51 7SU,ALL,ALL,5535,51.902001,-2.1169697
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82001,TR1 2JA,ALL,ALL,20144,50.260102,-5.0564193
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82003,PL29 3TR,ALL,ALL,8746,50.5898,-4.8245651
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82004,PL27 7BS,ALL,ALL,7911,50.514824,-4.8357722
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82006,TR10 8HX,ALL,ALL,20953,50.167504,-5.1033598
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82007,PL32 9YT,ALL,ALL,6665,50.624028,-4.6767753
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82008,EX23 9BP,ALL,ALL,10739,50.830225,-4.5162049
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82010,PL31 2JJ,ALL,ALL,23663,50.471946,-4.7200672
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82011,PL26 7RL,ALL,ALL,5669,50.340279,-4.8909695
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82012,PL17 7AW,ALL,ALL,16902,50.503495,-4.3200318
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82013,TR6 0PS,ALL,ALL,7724,50.345232,-5.1548631
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82015,TR4 8QS,ALL,ALL,6513,50.255915,-5.1557878
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82016,PL14 3XA,ALL,ALL,16806,50.460728,-4.4519233
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82017,TR21 0HE,ALL,ALL,2486,49.912626,-6.3089019
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82018,TR13 8AU,ALL,ALL,14169,50.099635,-5.2701541
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82022,PL13 1HA,ALL,ALL,9836,50.35684,-4.4553095
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82023,TR9 6RS,ALL,ALL,16936,50.428897,-4.9441474
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82025,PL26 6UE,ALL,ALL,4856,50.270768,-4.788481
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82026,PL24 2JL,ALL,ALL,6639,50.356446,-4.7132876
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82028,TR1 2JA,ALL,ALL,17424,50.260102,-5.0564193
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82029,TR7 2QF,ALL,ALL,16073,50.417623,-5.07082
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82030,PL15 9HH,ALL,ALL,18968,50.627705,-4.3599804
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82035,PL23 1DT,ALL,ALL,8181,50.337929,-4.6353673
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82036,TR27 4PB,ALL,ALL,12109,50.187071,-5.41284
GP_PRAC_PAT_LIST,01-Jul-23,GP,11N,E38000089,L82038,TR18 3DX,ALL,ALL,11867,50.124352,-5.5473442
